"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"970010","方正证券金立方一年持有期混合C",,"1.0657","1.45","1.16","6.78","","","","","","6.57",""
"970008","华安证券汇赢增利一年持有混合C",,"1.0135","0.34","0.34","0.54","","","","","","1.35",""
"970007","华安证券汇赢增利一年持有混合B",,"1.0099","0.34","0.33","0.34","","","","","","0.99",""
"959993","兴证资管金麒麟领先优势一年持有混合C",,"1.5295","2.01","3.68","20.14","36.49","","","","","53.24",""
"959991","兴证资管金麒麟领先优势一年持有混合A",,"1.5295","2.01","3.68","20.14","36.49","","","","","45.22",""
"952099","君得鑫两年持有期混合C",,"2.3914","1.63","0.94","11.20","19.70","","","","","39.75",""
"952035","国泰君安君得诚混合",,"1.4650","1.38","1.14","9.60","12.03","","","","","42.25",""
"952013","国君君得益三个月(FOF)A",,"1.4447","-0.60","0.84","","","","","","","3.16",""
"952009","君得鑫两年持有期混合A",,"2.3776","1.63","0.93","11.02","19.31","","","","","38.94",""
"952004","国泰君安君得明混合",,"2.7197","1.65","0.68","9.31","18.52","38.15","","","37.41","47.81",""
"920928","中金进取回报混合C",,"","","","","","","","","","",""
"920926","中金汇越量化3个月定开混合C",,"1.0354","","-0.39","-4.15","","","","","","-4.17",""
"920921","中金安心回报灵活配置混合C",,"1.3807","0.71","1.84","8.87","9.85","","","","","12.59",""
"920012","中金汇越量化3个月定开混合A",,"1.0368","","-0.38","-4.02","","","","","","-4.04",""
"920011","中金安心回报灵活配置混合A",,"1.3842","0.71","1.85","8.98","10.08","","","","","15.39",""
"920008","中金进取回报混合A",,"1.3191","0.96","","","","","","","","1.79",""
"910022","东方红启航三年持有混合A",,"5.1045","3.01","2.56","","","","","","","9.71",""
"910017","东方红多元策略混合A",,"","","","","","","","","","",""
"910007","东方红启元三年持有混合A",,"5.2579","2.17","3.37","16.91","28.49","46.73","","","46.41","62.73",""
"900100","中信卓越成长两年持有混合C",,"1.9724","0.79","1.37","15.47","25.38","","","","","33.12",""
"900099","中信证券红利价值B",,"2.1445","1.80","2.28","10.14","22.18","61.87","","","61.56","68.57",""
"900090","中信卓越成长两年持有混合B",,"1.9805","0.79","1.39","15.68","25.82","","","","","33.66",""
"900089","中信证券红利价值C",,"2.1244","1.80","2.26","9.92","21.69","60.57","","","60.27","66.99",""
"900079","中信证券臻选价值成长混合C",,"1.6121","2.16","2.45","15.40","19.34","","","","","40.92",""
"900078","中信证券稳健回报混合C",,"1.2890","2.11","2.25","10.98","","","","","","8.53",""
"900011","中信证券红利价值A",,"2.1340","1.80","2.27","10.03","21.94","61.21","","","60.90","67.74",""
"900010","中信卓越成长两年持有混合A",,"1.9778","0.80","1.39","15.62","25.69","","","","","33.48",""
"900009","中信证券成长动力混合A",,"2.3373","1.98","1.70","","","","","","","6.38",""
"900008","中信证券稳健回报混合A",,"1.2915","2.11","2.27","11.18","","","","","","8.74",""
"900003","中信证券臻选价值成长混合A",,"1.6188","2.16","2.46","15.62","19.81","","","","","41.50",""
"880007","招商资管智远成长灵活配置混合A",,"0.9814","1.00","0.10","","","","","","","-1.86",""
"871003","广发资管价值增长灵活配置混合",,"1.5225","1.04","1.96","14.54","33.83","","","","","50.80",""
"870017","广发资管消费精选灵活配置混合",,"1.4121","1.25","1.47","17.85","33.78","38.97","","","38.95","41.21",""
"860053","光大阳光启明星创新驱动主题混合C",,"1.0498","2.08","1.93","7.57","","","","","","4.98",""
"860039","光大阳光智造混合C",,"1.2203","2.46","2.61","18.58","22.41","","","","","22.41",""
"860016","光大阳光启明星创新驱动主题混合A",,"1.7771","2.07","1.96","7.98","","","","","","4.80",""
"860007","光大阳光价值30个月混合A",,"2.7722","1.62","2.64","17.65","29.42","","","","","50.50",""
"860006","光大阳光优选一年持有混合A",,"2.8253","0.89","1.92","","","","","","","3.26",""
"860001","光大阳光混合A",,"3.8504","1.88","1.74","8.10","18.78","","","","","22.58",""
"850599","海通核心优势一年持有混合C",,"1.1721","0.85","2.13","8.75","16.87","","","","","17.21",""
"850588","海通核心优势一年持有混合A",,"1.1757","0.85","2.14","8.88","17.15","","","","","17.57",""
"850005","海通核心优势一年持有混合B",,"1.1757","0.85","2.15","8.88","17.16","","","","","17.57",""
"770001","德邦优化混合",,"1.4997","2.51","2.22","9.34","22.66","45.58","106.38","64.45","44.49","189.19",""
"762001","国金国鑫发起A",,"1.8315","2.01","2.70","11.38","22.55","43.31","113.52","43.85","42.13","379.99",""
"750005","安信平稳增长混合发起A",,"1.3756","0.20","-0.04","1.05","3.55","6.26","18.21","18.45","6.23","96.88",""
"750001","安信灵活配置混合",,"2.3420","1.91","1.96","18.10","39.24","69.71","160.80","109.67","68.01","277.53",""
"740001","长安宏观策略混合",,"1.3960","2.87","1.75","17.21","26.33","23.76","39.04","-0.64","24.09","128.48",""
"730002","方正富邦红利精选混合A",,"1.8567","1.03","3.45","23.25","51.82","60.53","84.56","46.31","60.23","135.35",""
"730001","方正富邦创新动力混合A",,"1.5042","2.40","2.09","-3.01","0.48","15.30","60.19","23.50","13.99","132.95",""
"720001","财通价值动量混合",,"3.6350","0.53","2.95","8.25","8.48","50.46","154.37","101.05","48.79","381.62",""
"710002","富安达策略精选混合",,"3.7690","2.07","1.58","11.32","12.16","39.79","79.64","49.79","39.19","290.61",""
"710001","富安达优势成长混合",,"2.9778","1.56","1.54","7.60","6.49","30.65","97.44","32.61","30.08","197.78",""
"700004","平安灵活配置混合",,"1.8562","1.39","0.77","7.81","22.30","45.41","84.40","81.27","44.49","131.47",""
"700003","平安策略先锋混合",,"3.6520","2.38","1.50","19.89","28.41","64.13","186.88","99.78","63.62","299.59",""
"700001","平安行业先锋混合",,"2.1030","1.35","0.77","10.68","32.10","60.29","122.30","79.74","58.96","169.25",""
"690011","民生加银积极成长混合发起式",,"2.8630","3.02","2.14","17.82","42.15","67.13","146.17","106.42","65.49","186.30",""
"690009","民生加银红利回报混合",,"3.4160","1.36","1.82","16.75","36.42","60.68","120.96","80.55","59.55","327.66",""
"690007","民生加银景气行业混合A",,"5.3120","1.63","1.88","16.85","40.20","66.16","165.87","123.76","64.87","431.20",""
"690005","民生加银内需增长混合",,"2.7720","1.39","1.20","14.09","38.04","76.74","201.74","121.98","74.71","294.68",""
"690004","民生加银稳健成长混合",,"3.4660","2.36","2.06","26.36","51.49","87.45","160.21","116.49","85.94","246.60",""
"690003","民生加银精选混合",,"1.0280","1.28","-0.19","5.65","6.64","9.13","8.32","-17.43","8.21","2.80",""
"690001","民生加银品牌蓝筹混合",,"3.0350","2.02","2.09","17.77","39.80","72.93","144.08","95.45","70.51","317.54",""
"688888","浙商聚潮产业成长混合",,"1.4990","0.13","3.31","15.88","38.51","43.68","95.14","49.50","42.32","125.49",""
"673143","西部利得景程混合C",,"1.1551","0.83","-0.58","4.14","-0.59","1.32","12.88","","1.24","15.51",""
"673141","西部利得景程混合A",,"1.1571","0.83","-0.58","4.17","-0.53","1.43","13.02","","1.34","15.71",""
"673120","西部利得新富混合",,"1.8820","1.62","3.24","17.40","34.43","60.72","88.39","81.14","60.17","88.20",""
"673110","西部利得新润混合",,"1.6610","0.30","0.36","4.33","19.67","33.41","90.26","77.94","32.46","78.65",""
"673083","西部利得祥运混合C",,"1.0580","0.15","0.23","0.78","4.76","4.47","8.85","-0.19","4.50","5.80",""
"673081","西部利得祥运混合A",,"1.1369","0.16","0.24","0.91","5.04","5.00","9.28","20.08","5.03","27.97",""
"673073","西部利得新动力混合C",,"1.7230","0.62","1.22","7.78","22.88","40.83","67.72","63.46","40.69","72.30",""
"673071","西部利得新动力混合A",,"1.7434","0.62","1.22","7.82","23.00","41.10","68.40","64.46","40.96","111.47",""
"673060","西部利得景瑞灵活配置混合A",,"2.0090","1.93","-0.30","16.73","38.74","60.34","175.18","123.67","59.57","116.29",""
"673050","西部利得新盈混合",,"1.4740","2.22","1.73","7.67","10.00","31.26","39.06","42.00","30.56","47.40",""
"673043","西部利得行业主题优选混合C",,"1.2110","1.59","2.19","6.13","7.00","28.26","54.11","46.60","27.79","58.01",""
"673040","西部利得行业主题优选混合A",,"1.6060","1.71","2.23","6.22","7.14","28.38","54.57","47.07","27.97","60.60",""
"673030","西部利得多策略优选混合",,"1.0490","0.29","0.58","2.13","20.95","24.03","45.74","41.64","23.55","61.19",""
"673020","西部利得成长精选混合",,"1.6000","1.72","2.76","10.73","27.39","30.29","63.27","49.67","29.03","60.00",""
"673010","西部利得新动向混合",,"1.3370","0.98","-0.30","5.44","14.47","24.95","71.41","29.05","24.60","109.12",""
"671010","西部利得策略优选混合A",,"1.2660","1.20","1.61","7.02","15.72","29.32","69.48","42.25","28.92","26.60",""
"660015","农银行业轮动混合",,"5.6028","2.51","2.59","13.93","29.37","68.75","138.23","75.85","67.77","506.36",""
"660012","农银消费主题混合A",,"5.1601","2.73","2.72","21.61","44.35","103.11","184.73","96.28","101.98","454.66",""
"660010","农银策略精选混合",,"2.2186","2.28","2.39","15.43","23.81","69.96","136.85","95.39","68.84","121.86",""
"660006","农银大盘蓝筹混合",,"1.6515","1.75","2.14","10.41","24.25","37.49","84.26","46.75","36.97","65.15",""
"660005","农银中小盘混合",,"4.1142","2.39","2.46","18.24","32.76","84.04","160.19","75.23","82.96","383.95",""
"660004","农银策略价值混合",,"4.0857","2.31","2.47","18.19","33.66","82.72","157.84","96.09","82.02","308.57",""
"660003","农银平衡双利混合",,"2.6220","2.17","2.31","15.97","29.54","71.85","138.91","83.75","71.22","351.94",""
"660001","农银行业成长混合",,"3.6365","2.47","1.51","10.61","19.37","59.94","109.77","45.69","59.04","462.84",""
"630016","华商价值共享混合发起式",,"3.6870","2.82","3.48","21.04","29.10","73.59","167.56","80.56","71.81","365.51",""
"630015","华商大盘量化精选混合",,"2.2240","3.20","2.07","15.89","26.29","58.86","103.48","44.13","58.29","226.47",""
"630011","华商主题精选混合",,"2.1110","2.18","1.73","8.48","28.64","42.15","130.21","56.02","42.15","219.50",""
"630010","华商价值精选混合",,"1.9780","2.81","2.17","14.20","14.53","54.41","109.98","49.40","52.86","229.68",""
"630008","华商策略精选混合",,"1.5490","1.84","1.77","19.89","26.45","35.17","96.28","64.42","35.40","146.31",""
"630006","华商产业升级混合",,"1.8980","2.71","2.26","15.17","15.87","53.56","119.93","47.70","51.84","138.30",""
"630005","华商动态阿尔法混合",,"1.9270","2.83","2.88","12.62","24.40","58.86","94.91","45.05","57.95","168.20",""
"630002","华商盛世成长混合",,"3.7320","1.66","2.00","19.12","28.93","35.98","79.16","58.98","36.07","495.46",""
"630001","华商领先企业混合",,"0.9242","1.99","1.73","2.80","0.76","14.65","48.43","7.99","13.22","141.77",""
"620007","金元顺安优质精选混合A",,"1.6690","1.21","1.46","15.34","24.55","48.09","83.61","45.00","46.53","87.51",""
"620006","金元顺安消费主题混合",,"1.6960","1.31","3.54","16.64","40.75","41.10","105.33","46.59","40.86","69.60",""
"620004","金元顺安价值增长混合",,"0.9710","2.10","1.25","11.35","15.60","27.60","90.02","34.67","27.60","-2.90",""
"620002","金元顺安成长动力混合",,"1.3550","1.80","0.74","10.07","15.13","28.06","89.26","32.38","27.02","70.46",""
"620001","金元顺安宝石动力混合",,"1.4982","1.30","2.26","12.39","22.48","30.77","57.85","33.85","30.75","64.43",""
"610007","信达澳银消费优选混合",,"2.0790","1.27","2.21","13.11","22.80","58.58","128.46","55.27","57.38","177.58",""
"610006","信达澳银产业升级混合",,"2.2550","2.08","1.85","24.52","35.11","67.66","155.38","77.56","66.67","222.29",""
"610005","信达澳银红利回报混合",,"1.7240","1.59","3.54","18.57","38.43","73.06","177.91","80.89","72.06","114.80",""
"610004","信达澳银中小盘混合",,"2.7020","1.66","1.35","23.94","31.23","56.46","152.52","114.27","55.82","170.20",""
"610002","信达澳银精华配置混合",,"1.2360","1.81","1.31","8.30","11.58","38.73","143.77","106.58","39.19","473.68",""
"610001","信达澳银领先增长混合",,"1.7938","2.80","0.37","13.02","16.28","38.03","94.49","48.18","37.69","170.85",""
"590008","中邮战略新兴产业混合",,"6.0020","2.34","3.25","15.11","21.55","46.82","112.69","86.05","46.46","500.20",""
"590006","中邮中小盘灵活配置混合",,"2.2900","2.00","2.46","11.98","22.79","47.55","109.22","63.50","47.17","222.92",""
"590005","中邮核心主题混合",,"3.0330","2.54","1.61","15.02","19.36","82.27","154.23","57.72","79.89","250.40",""
"590003","中邮核心优势灵活配置混合",,"1.9330","1.58","2.06","12.58","21.96","47.56","67.94","33.86","47.00","127.76",""
"590002","中邮核心成长混合",,"0.9427","2.59","2.90","12.74","29.12","46.82","88.84","42.62","46.36","-5.73",""
"590001","中邮核心优选混合",,"1.9228","2.36","3.23","15.11","24.00","47.43","104.86","48.79","46.90","288.16",""
"582003","东吴配置优化灵活配置混合",,"1.6585","0.36","3.99","10.40","17.21","37.26","98.88","40.08","36.65","97.82",""
"580009","东吴多策略灵活配置混合",,"1.7942","3.34","4.55","16.54","25.00","51.84","121.64","78.37","51.68","233.76",""
"580007","东吴安享量化混合",,"1.3316","1.05","0.62","4.61","5.81","11.34","54.66","22.50","11.24","118.85",""
"580006","东吴新经济混合",,"1.3707","3.58","2.46","18.79","28.98","48.99","92.51","47.70","48.83","89.95",""
"580005","东吴进取策略混合",,"1.8809","1.86","2.78","13.09","29.10","60.02","125.01","82.70","58.62","191.98",""
"580003","东吴行业轮动混合",,"1.2050","3.21","2.90","16.38","25.86","71.48","163.91","53.84","70.20","28.43",""
"580002","东吴双动力混合",,"1.3827","1.71","1.69","10.97","28.64","82.51","178.55","75.31","81.48","211.80",""
"580001","东吴嘉禾优势精选混合",,"1.1841","1.60","1.39","7.05","12.28","45.52","83.81","33.37","44.14","368.01",""
"571002","诺德灵活配置混合",,"1.6007","0.58","-0.13","3.89","8.05","38.18","84.46","38.93","37.30","237.19",""
"570008","诺德周期策略混合",,"3.8750","2.19","1.41","23.68","57.52","126.21","219.19","146.58","125.55","561.52",""
"570007","诺德优选30混合",,"1.9840","0.86","-1.34","7.53","7.30","31.22","49.51","29.59","29.50","98.40",""
"570006","诺德中小盘混合",,"1.3920","1.38","0.36","-2.49","-6.75","24.12","74.54","36.07","23.10","142.76",""
"570005","诺德成长优势混合",,"2.8010","0.79","0.79","7.11","17.15","37.10","70.17","49.47","36.24","342.37",""
"570001","诺德价值优势混合",,"3.1679","2.30","1.68","23.72","57.51","129.94","190.56","125.26","128.86","318.78",""
"560006","益民核心增长混合",,"1.7990","0.90","1.47","2.10","9.23","17.28","55.22","24.58","17.28","79.90",""
"560003","益民创新优势混合",,"1.5944","1.78","1.81","26.32","42.55","76.66","139.47","85.48","76.57","61.87",""
"560002","益民红利成长混合",,"0.8179","1.65","1.77","25.33","40.61","73.32","142.77","90.43","73.25","123.13",""
"550016","信诚至远C",,"3.3333","2.37","2.30","16.57","44.47","105.10","131.53","221.78","105.01","484.78",""
"550015","信诚至远A",,"2.3330","2.38","2.30","16.67","44.73","105.80","132.88","128.30","105.71","181.17",""
"550009","信诚中小盘混合",,"3.4760","2.06","-0.40","18.03","35.15","83.62","220.37","121.12","82.56","292.75",""
"550008","信诚优胜精选混合",,"2.0950","2.15","2.80","15.11","24.55","46.50","97.46","42.42","45.39","242.73",""
"550003","中信保诚盛世蓝筹混合",,"2.2119","1.44","1.52","11.01","21.68","29.76","80.84","39.13","29.22","448.49",""
"550002","中信保诚精萃成长混合",,"0.7686","1.95","2.01","15.76","25.83","58.12","132.69","69.22","56.72","620.35",""
"550001","信诚四季红混合",,"1.2049","2.27","1.18","8.19","17.44","39.51","80.92","21.48","38.98","393.18",""
"540004","汇丰晋信2026周期混合",,"2.8970","1.55","0.86","6.75","15.00","39.24","120.71","94.12","38.39","355.90",""
"540003","汇丰晋信动态策略混合A",,"3.5769","2.36","-0.12","24.12","46.26","68.74","143.66","87.32","68.48","433.62",""
"540002","汇丰晋信龙腾混合",,"2.0235","2.52","3.13","9.88","15.21","40.48","89.29","47.83","39.47","697.67",""
"540001","汇丰晋信2016周期混合",,"1.0840","0.11","0.21","1.51","2.93","4.32","10.20","17.96","4.24","221.78",""
"530019","建信社会责任混合",,"3.2710","2.54","3.81","18.26","33.02","61.05","100.67","51.23","60.34","227.10",""
"530016","建信恒稳价值混合",,"3.9130","1.93","1.01","17.79","27.54","60.43","121.95","79.99","59.52","326.46",""
"530012","建信积极配置混合",,"3.5430","1.46","3.90","15.86","30.35","44.02","95.53","66.97","43.04","278.37",""
"530011","建信内生动力混合",,"2.9510","2.22","0.99","20.55","31.39","74.19","156.02","100.45","73.11","273.12",""
"530006","建信核心精选混合",,"3.0220","2.27","2.61","18.79","40.36","69.37","180.41","108.58","69.29","602.14",""
"530005","建信优化配置混合",,"1.7948","1.50","1.02","9.08","21.45","43.90","104.96","52.72","42.96","221.81",""
"530003","建信优选成长混合A",,"2.9885","2.15","4.36","18.01","33.59","54.46","119.49","80.43","53.37","675.09",""
"530001","建信恒久价值混合",,"1.5557","2.92","1.60","29.35","48.71","89.19","180.56","91.85","88.32","754.15",""
"519997","长信银利精选混合",,"1.4958","1.38","0.60","6.48","24.06","48.30","97.91","67.95","47.26","706.43",""
"519995","长信金利趋势混合",,"0.7583","1.53","0.33","8.98","24.70","52.21","116.31","72.81","51.28","400.65",""
"519993","长信增利动态策略混合",,"1.2035","1.41","0.08","5.69","16.44","42.57","86.93","42.05","42.19","393.49",""
"519991","长信双利优选混合A",,"2.3415","1.75","1.62","14.44","27.04","57.92","115.99","72.43","57.12","335.96",""
"519987","长信恒利优势混合",,"2.0050","2.04","2.87","15.56","34.65","84.39","143.46","106.08","83.08","177.03",""
"519983","长信量化先锋混合A",,"1.9280","0.78","0.00","0.63","8.31","39.91","74.48","26.34","39.01","196.32",""
"519979","长信内需成长混合A",,"3.1660","1.80","3.57","23.87","46.78","100.53","199.59","124.06","99.20","502.59",""
"519971","长信改革红利混合",,"1.6180","0.43","1.06","5.61","12.28","19.32","48.44","45.50","19.23","104.00",""
"519969","长信新利灵活配置混合",,"1.3940","0.50","1.09","5.05","12.24","18.64","38.43","38.52","18.54","65.54",""
"519963","长信利盈混合A",,"1.5542","0.41","0.36","5.49","10.01","17.02","37.64","34.80","16.66","55.42",""
"519961","长信利广混合A",,"1.7781","0.31","0.47","6.47","12.72","30.68","99.00","54.89","29.62","77.81",""
"519959","长信多利混合",,"2.3357","1.50","3.25","21.50","40.79","79.81","178.95","137.39","79.12","172.53",""
"519957","长信睿进混合A",,"1.0259","0.82","0.49","-1.21","4.44","8.63","35.31","16.32","8.55","2.59",""
"519956","长信睿进混合C",,"0.9604","0.82","0.47","-1.41","4.03","7.70","32.96","13.25","7.63","-3.96",""
"519951","长信利泰灵活配置混合A",,"1.5208","0.39","0.80","4.09","10.39","17.21","48.17","53.62","17.07","54.97",""
"519949","长信利信混合A",,"1.3660","0.59","1.34","6.30","14.79","23.29","33.27","35.52","23.06","44.77",""
"519937","长信先锐混合A",,"1.2769","0.81","1.00","4.60","11.03","12.35","30.12","30.02","12.30","27.69",""
"519929","长信电子信息行业量化混合",,"1.3720","1.33","0.51","3.31","10.11","56.09","135.33","64.51","55.73","37.20",""
"519918","华夏兴和混合",,"2.7010","3.01","1.89","15.33","30.42","62.81","133.25","79.11","62.22","170.10",""
"519915","富国消费主题混合",,"2.9220","1.74","1.04","13.65","32.46","78.61","209.21","152.11","77.41","169.06",""
"519909","华安安顺混合",,"3.3030","1.72","0.40","14.09","36.37","81.78","131.30","105.54","80.59","230.30",""
"519908","华夏兴华混合A",,"3.0070","4.34","3.69","28.01","39.28","66.04","122.25","59.35","66.59","200.70",""
"519779","交银沪港深价值精选混合",,"2.0670","1.97","2.07","11.49","24.97","57.19","109.63","69.14","57.07","122.76",""
"519778","交银经济新动力混合",,"3.2265","2.34","3.57","17.18","31.86","65.39","226.60","176.81","63.47","222.65",""
"519773","交银数据产业灵活配置混合",,"2.0260","1.81","1.25","6.13","17.65","62.47","210.26","167.64","61.18","102.60",""
"519772","交银新生活力灵活配置混合",,"3.2230","1.29","1.64","10.41","23.53","61.72","153.18","125.07","60.51","222.30",""
"519771","交银优择回报灵活配置混合C",,"1.3290","0.30","0.61","3.59","10.38","14.97","24.67","32.03","14.97","42.60",""
"519770","交银优择回报灵活配置混合A",,"1.3180","0.23","0.53","3.53","10.48","15.11","24.93","30.42","15.11","41.38",""
"519769","交银优选回报灵活配置混合C",,"1.3240","0.38","0.68","3.84","10.61","15.13","24.55","29.79","15.13","40.04",""
"519768","交银优选回报灵活配置混合A",,"1.3360","0.38","0.75","3.89","10.78","15.37","25.09","30.57","15.37","41.27",""
"519767","交银科技创新灵活配置混合",,"2.1220","1.73","3.11","12.51","28.14","60.39","140.05","128.42","59.07","114.31",""
"519766","交银荣鑫灵活配置混合",,"1.2590","0.32","0.64","4.05","10.63","13.53","17.66","23.31","13.63","25.90",""
"519761","交银多策略回报灵活配置混合C",,"1.3770","0.29","0.58","3.61","8.83","11.65","30.85","31.08","11.57","51.49",""
"519760","交银新回报灵活配置混合C",,"4.9590","0.36","0.71","3.85","10.54","13.87","24.91","346.76","13.84","396.21",""
"519759","交银周期回报灵活配置混合C",,"1.2730","0.24","0.55","3.45","10.19","13.24","22.76","27.27","13.15","61.06",""
"519756","交银国企改革灵活配置混合",,"1.7020","1.19","2.04","12.49","36.60","51.69","109.86","64.13","51.42","70.20",""
"519755","交银多策略回报灵活配置混合A",,"1.3760","0.29","0.66","3.69","9.01","11.92","31.01","30.45","11.84","51.71",""
"519752","交银新回报灵活配置混合A",,"1.4340","0.42","0.77","3.91","10.65","13.99","24.80","27.35","13.99","46.18",""
"519738","交银周期回报灵活配置混合A",,"1.2810","0.23","0.55","3.43","10.22","13.25","23.25","27.52","13.25","96.27",""
"519736","交银新成长混合",,"4.1480","1.32","3.18","10.03","27.95","53.86","142.15","103.43","53.06","401.99",""
"519732","交银定期支付双息平衡混合",,"5.6540","1.02","1.16","8.71","20.58","51.10","119.57","105.45","50.09","465.40",""
"519727","交银成长30混合",,"2.5460","2.58","4.22","18.97","33.44","59.42","216.27","139.29","58.23","265.09",""
"519712","交银阿尔法核心混合",,"3.5270","1.29","1.29","7.89","18.75","35.60","105.42","104.70","35.08","436.60",""
"519710","交银策略回报灵活配置混合",,"2.0710","1.82","2.63","25.06","46.78","88.44","146.54","90.29","88.10","272.55",""
"519704","交银先进制造混合",,"4.1051","1.67","1.84","15.10","41.70","72.85","174.04","118.78","71.26","586.98",""
"519702","交银趋势混合",,"2.6380","0.84","-1.12","1.70","28.62","59.59","132.83","81.31","59.30","283.17",""
"519700","交银主题优选混合",,"1.9200","1.05","0.68","4.83","21.91","38.59","125.81","94.46","37.72","327.43",""
"519698","交银先锋混合",,"2.4690","1.98","2.55","14.15","39.97","71.90","141.40","118.11","70.52","226.15",""
"519697","交银优势行业混合",,"5.4410","1.17","1.12","7.30","17.54","34.48","92.94","93.56","34.08","581.98",""
"519694","交银蓝筹混合",,"1.0661","1.51","-0.86","-3.18","9.80","48.90","120.32","86.06","47.23","128.63",""
"519692","交银成长混合A",,"6.7671","1.52","-0.84","-3.45","9.59","48.18","121.36","71.40","46.54","767.93",""
"519690","交银稳健配置混合A",,"1.3175","0.33","-0.29","4.63","10.62","24.37","68.29","26.62","23.49","691.45",""
"519688","交银精选混合",,"1.1984","1.34","3.20","10.32","27.75","53.00","141.25","102.00","52.17","1,257.77",""
"519679","银河主题混合",,"6.9160","2.41","1.16","17.98","27.27","82.72","187.33","92.86","82.62","709.85",""
"519678","银河消费混合",,"3.1700","2.42","0.41","27.31","42.99","80.73","158.56","85.49","80.01","217.00",""
"519674","银河创新成长混合",,"5.7464","2.20","-0.65","8.69","-3.66","42.33","181.14","114.68","42.63","474.64",""
"519672","银河蓝筹混合",,"4.8580","2.02","1.99","10.43","22.99","63.29","174.31","113.63","62.80","385.80",""
"519670","银河行业混合",,"2.3260","1.53","0.52","8.24","12.80","75.01","167.58","89.11","73.52","636.48",""
"519668","银河成长混合",,"2.3173","1.70","1.82","12.23","30.83","68.25","168.00","89.99","67.83","805.55",""
"519665","银河美丽混合C",,"2.6940","2.32","3.22","11.23","17.74","55.09","126.48","65.60","53.42","268.12",""
"519664","银河美丽混合A",,"2.8270","2.28","3.21","11.47","18.28","56.62","131.20","70.85","54.90","291.93",""
"519657","银河灵活配置混合C",,"2.9340","0.96","0.65","7.04","13.85","43.19","100.27","43.82","42.98","193.40",""
"519656","银河灵活配置混合A",,"3.0580","0.96","0.66","7.26","14.32","44.31","103.32","47.23","44.11","205.80",""
"519655","银河服务混合",,"2.0860","1.31","0.87","12.70","23.07","87.93","166.75","113.51","86.92","108.60",""
"519653","银河鑫利混合C",,"1.5080","0.80","0.80","3.57","12.12","29.22","42.13","37.84","29.00","52.27",""
"519652","银河鑫利混合A",,"1.5190","0.73","0.80","3.69","12.35","29.94","43.44","40.00","29.72","56.69",""
"519651","银河转型混合",,"0.8150","2.13","1.49","5.43","8.52","25.00","91.76","35.16","23.67","-18.50",""
"519644","银河智联混合",,"2.3560","1.73","1.20","12.08","29.10","75.30","196.35","143.14","73.87","135.60",""
"519642","银河智造混合",,"3.1330","2.59","1.42","19.58","33.89","105.44","228.41","138.61","105.17","213.30",""
"519641","银河鸿利混合C",,"1.0660","0.00","0.09","0.28","-0.28","5.09","12.98","15.89","4.99","21.70",""
"519640","银河鸿利混合A",,"1.0700","0.00","0.09","0.47","0.00","5.67","14.09","17.70","5.57","25.37",""
"519630","银河睿利混合C",,"1.3430","0.67","1.13","7.01","18.95","27.25","55.77","39.63","27.13","58.48",""
"519629","银河睿利混合A",,"1.3500","0.60","1.12","6.97","19.05","27.43","56.20","40.18","27.31","59.25",""
"519628","银河君润混合C",,"1.1962","0.30","0.87","3.15","8.71","14.34","23.96","29.92","14.24","39.23",""
"519627","银河君润混合A",,"1.1955","0.30","0.88","3.17","8.76","14.46","23.91","29.95","14.36","37.75",""
"519626","银河君盛混合C",,"1.3051","0.56","0.69","5.29","15.04","19.93","47.91","42.82","19.79","52.22",""
"519625","银河君盛混合A",,"1.3155","0.57","0.69","5.26","15.03","19.98","48.49","43.55","19.84","53.31",""
"519624","银河君耀混合C",,"1.5302","0.67","1.07","5.60","26.74","41.42","51.53","51.85","41.38","62.11",""
"519623","银河君耀混合A",,"1.5377","0.67","1.07","5.63","26.80","41.71","52.04","52.52","41.66","62.91",""
"519620","银河君荣灵活配置混合C",,"1.9401","1.70","2.72","18.08","37.89","46.33","110.03","87.08","45.69","100.53",""
"519619","银河君荣灵活配置混合A",,"1.9786","1.70","2.73","18.22","38.23","47.06","111.81","89.61","46.41","104.42",""
"519617","银河君信混合C",,"1.1558","0.71","1.06","3.39","8.73","16.91","28.14","29.52","16.89","36.60",""
"519616","银河君信混合A",,"1.1593","0.71","1.07","3.53","9.00","17.51","29.43","31.47","17.49","39.60",""
"519614","银河君尚混合C",,"1.4611","0.43","0.03","2.66","20.36","35.65","49.46","43.98","35.65","46.11",""
"519613","银河君尚混合A",,"1.4951","0.43","0.05","2.78","20.67","36.33","50.97","46.18","36.33","49.51",""
"519611","银河旺利混合C",,"1.2270","0.33","0.16","0.90","7.92","19.39","31.12","28.71","19.39","37.42",""
"519610","银河旺利混合A",,"1.2410","0.40","0.16","1.14","8.10","19.92","32.20","30.41","19.82","39.97",""
"519229","海富通欣享灵活配置混合A",,"1.2286","0.41","0.57","3.11","9.77","14.94","27.95","32.68","14.76","41.79",""
"519228","海富通欣享灵活配置混合C",,"1.3646","0.41","0.58","3.10","9.71","14.83","28.42","35.31","14.65","44.74",""
"519224","海富通欣荣混合A",,"1.8878","1.58","2.28","11.38","29.73","45.69","114.67","78.75","44.99","88.78",""
